order_id,customer_id,order_date,order_amount,product_category,discount_used,discount_value
62379,6205,2019-11-24,29.62,Automotive,False,0.0
62380,6205,2021-02-22,18.4,Electronics,False,0.0
62381,6205,2022-10-18,12.04,Beauty,True,30.45
62382,6205,2023-11-11,18.98,Grocery,False,0.0
62383,6205,2021-11-27,22.33,Jewelry,False,0.0
62384,6205,2022-01-07,19.59,Beauty,False,0.0
62385,6205,2023-09-28,71.58,Beauty,False,0.0
62386,6205,2023-07-17,15.37,Electronics,False,0.0
62387,6205,2020-03-26,54.81,Electronics,False,0.0
62388,6205,2023-12-06,47.97,Electronics,True,46.17
62389,6206,2022-02-06,19.08,Toys,False,0.0
62390,6206,2023-09-14,30.26,Toys,False,0.0
62391,6206,2021-08-01,25.98,Toys,False,0.0
62392,6206,2022-12-11,94.94,Clothing,True,5.31
62393,6206,2019-08-01,30.25,Beauty,True,7.02
62394,6206,2021-01-15,48.22,Sports,False,0.0
62395,6206,2022-09-01,41.1,Sports,True,24.45
62396,6207,2020-10-20,42.94,Books,False,0.0
62397,6207,2020-11-20,61.09,Electronics,False,0.0
62398,6207,2021-11-23,34.75,Beauty,False,0.0
62399,6207,2022-10-06,90.04,Grocery,False,0.0
62400,6207,2019-01-23,50.42,Home,False,0.0
62401,6207,2019-02-16,72.15,Grocery,False,0.0
62402,6207,2019-11-01,37.84,Beauty,False,0.0
62403,6207,2021-11-18,61.31,Sports,True,10.11
62404,6207,2023-06-03,28.62,Home,True,44.47
62405,6207,2019-11-14,28.37,Home,True,34.35
62406,6208,2020-01-27,50.38,Electronics,False,0.0
62407,6208,2020-04-07,91.03,Home,True,17.24
62408,6208,2020-07-28,38.25,Clothing,False,0.0
62409,6208,2020-08-14,86.74,Grocery,False,0.0
62410,6208,2019-06-10,23.62,Beauty,False,0.0
62411,6208,2021-11-08,58.42,Automotive,True,28.93
62412,6209,2019-11-28,69.08,Jewelry,True,31.15
62413,6209,2019-11-27,22.78,Home,True,15.92
62414,6209,2020-08-10,15.22,Automotive,False,0.0
62415,6209,2021-11-22,109.41,Books,False,0.0
62416,6209,2023-10-20,67.41,Jewelry,False,0.0
62417,6209,2021-10-03,39.91,Electronics,False,0.0
62418,6209,2022-11-17,21.28,Beauty,True,6.24
62419,6209,2019-11-02,48.99,Books,False,0.0
62420,6209,2023-12-19,14.04,Grocery,False,0.0
62421,6209,2023-12-27,105.6,Electronics,True,10.28
62422,6210,2019-11-03,45.91,Clothing,False,0.0
62423,6210,2021-12-24,65.34,Books,True,29.02
62424,6210,2023-10-21,52.96,Grocery,False,0.0
62425,6210,2021-11-26,51.41,Sports,True,22.99
62426,6211,2023-12-24,18.14,Electronics,False,0.0
62427,6211,2019-11-28,37.56,Grocery,False,0.0
62428,6211,2019-02-02,31.68,Home,False,0.0
62429,6211,2020-10-21,16.54,Electronics,False,0.0
62430,6211,2019-09-05,13.11,Books,False,0.0
62431,6211,2019-07-11,28.03,Home,False,0.0
62432,6212,2020-02-10,46.62,Toys,False,0.0
62433,6212,2019-11-10,48.52,Automotive,False,0.0
62434,6212,2022-12-18,38.51,Jewelry,True,45.78
62435,6212,2021-06-12,29.33,Books,False,0.0
62436,6212,2020-04-03,28.6,Home,False,0.0
62437,6212,2021-09-12,7.43,Books,True,38.28
62438,6212,2022-10-19,34.37,Grocery,False,0.0
62439,6212,2023-06-07,51.94,Grocery,False,0.0
62440,6212,2021-07-02,37.42,Beauty,False,0.0
62441,6213,2023-11-09,68.72,Sports,False,0.0
62442,6213,2023-10-19,20.75,Grocery,False,0.0
62443,6213,2022-04-18,22.86,Grocery,False,0.0
62444,6213,2020-11-15,29.0,Jewelry,False,0.0
62445,6213,2019-12-15,36.63,Toys,False,0.0
62446,6213,2021-11-17,47.54,Sports,False,0.0
62447,6213,2021-11-13,81.16,Sports,False,0.0
62448,6213,2023-11-01,39.77,Automotive,True,9.21
62449,6213,2020-11-19,21.0,Beauty,False,0.0
62450,6213,2022-10-13,31.87,Books,False,0.0
62451,6213,2020-08-07,30.2,Home,True,20.87
62452,6213,2022-10-15,18.49,Toys,False,0.0
62453,6214,2023-08-07,11.41,Clothing,True,40.9
62454,6214,2020-01-27,33.23,Toys,False,0.0
62455,6214,2023-12-24,25.99,Automotive,False,0.0
62456,6214,2021-05-01,24.24,Toys,False,0.0
62457,6214,2020-12-10,30.61,Home,False,0.0
62458,6214,2020-11-20,32.25,Sports,False,0.0
62459,6214,2020-11-08,27.94,Automotive,False,0.0
62460,6215,2021-11-04,56.52,Jewelry,False,0.0
62461,6215,2021-12-11,57.19,Automotive,False,0.0
62462,6215,2020-04-03,28.27,Automotive,False,0.0
62463,6215,2023-02-15,18.88,Electronics,False,0.0
62464,6215,2019-02-24,79.07,Grocery,False,0.0
62465,6215,2022-04-19,43.3,Grocery,False,0.0
62466,6215,2020-08-17,20.99,Beauty,False,0.0
62467,6215,2023-11-20,42.9,Grocery,False,0.0
62468,6215,2020-12-28,32.06,Toys,True,46.81
62469,6215,2021-12-21,48.03,Sports,True,32.58
62470,6215,2020-02-08,31.41,Beauty,False,0.0
62471,6215,2021-08-26,20.48,Automotive,False,0.0
62472,6215,2021-11-03,34.06,Beauty,True,48.09
62473,6215,2023-05-13,27.26,Grocery,True,20.53
62474,6215,2021-10-28,21.08,Automotive,True,8.42
62475,6215,2022-11-05,16.29,Beauty,False,0.0
62476,6215,2021-10-17,23.54,Sports,True,8.93
62477,6215,2022-11-15,41.26,Toys,False,0.0
62478,6216,2020-11-08,18.07,Beauty,False,0.0
62479,6216,2019-04-22,22.46,Clothing,False,0.0
62480,6216,2022-12-09,69.61,Jewelry,False,0.0
62481,6216,2019-07-18,37.12,Home,True,8.3
62482,6216,2021-11-20,44.34,Toys,True,37.39
62483,6216,2019-11-06,26.62,Home,True,16.74
62484,6216,2021-03-05,18.4,Grocery,False,0.0
62485,6216,2023-03-02,25.59,Jewelry,False,0.0
62486,6216,2023-03-23,41.73,Books,False,0.0
62487,6216,2021-02-19,34.9,Toys,True,6.11
62488,6216,2021-04-24,47.72,Sports,False,0.0
62489,6216,2021-01-18,46.03,Automotive,True,34.09
62490,6216,2022-11-01,29.64,Home,False,0.0
62491,6217,2023-11-11,41.07,Jewelry,True,39.57
62492,6217,2022-01-06,26.95,Automotive,False,0.0
62493,6217,2019-03-25,128.5,Beauty,False,0.0
62494,6217,2020-01-21,50.08,Clothing,False,0.0
62495,6217,2020-10-13,20.87,Sports,False,0.0
62496,6217,2021-06-10,46.76,Beauty,True,7.79
62497,6217,2020-08-08,31.38,Home,True,49.26
62498,6217,2019-10-10,68.13,Home,True,40.16
62499,6217,2021-01-28,103.98,Automotive,False,0.0
62500,6217,2023-03-09,38.51,Grocery,False,0.0
62501,6217,2023-11-17,45.56,Books,False,0.0
62502,6217,2021-04-23,20.66,Beauty,False,0.0
62503,6217,2022-10-07,55.54,Clothing,True,13.97
62504,6217,2020-10-27,37.89,Clothing,False,0.0
62505,6217,2022-07-12,67.89,Automotive,True,38.85
62506,6217,2019-12-04,35.76,Grocery,False,0.0
62507,6217,2022-03-19,43.34,Grocery,False,0.0
62508,6217,2022-07-28,76.67,Automotive,False,0.0
62509,6218,2022-08-15,36.5,Sports,False,0.0
62510,6218,2021-03-01,30.82,Books,True,22.43
62511,6218,2021-12-11,25.93,Toys,False,0.0
62512,6218,2023-11-09,47.95,Clothing,False,0.0
62513,6218,2022-08-24,14.58,Toys,False,0.0
62514,6218,2019-04-27,43.26,Toys,False,0.0
62515,6218,2022-04-03,67.38,Automotive,False,0.0
62516,6218,2020-02-04,25.89,Grocery,True,16.7
62517,6218,2020-02-14,62.61,Grocery,True,31.68
62518,6218,2021-07-08,40.13,Grocery,True,35.34
62519,6219,2023-08-13,56.68,Toys,True,21.7
62520,6219,2019-08-18,56.65,Grocery,False,0.0
62521,6219,2020-11-05,61.57,Sports,True,15.81
62522,6219,2019-07-10,28.45,Books,True,19.25
62523,6219,2020-09-10,88.81,Jewelry,False,0.0
62524,6219,2023-10-08,70.58,Grocery,False,0.0
62525,6219,2022-11-09,32.88,Clothing,True,15.56
62526,6220,2022-12-26,40.73,Electronics,False,0.0
62527,6220,2021-11-19,39.46,Books,True,31.99
62528,6220,2021-03-26,41.93,Clothing,False,0.0
62529,6220,2020-01-26,81.33,Automotive,False,0.0
62530,6220,2023-11-27,27.03,Automotive,True,7.14
62531,6220,2021-11-24,40.28,Grocery,False,0.0
62532,6220,2022-08-25,25.38,Home,False,0.0
62533,6220,2022-04-07,38.1,Grocery,False,0.0
62534,6220,2019-12-11,119.43,Grocery,False,0.0
62535,6220,2023-07-21,78.18,Jewelry,True,22.69
62536,6221,2021-12-06,54.14,Sports,False,0.0
62537,6221,2019-11-12,87.11,Electronics,False,0.0
62538,6221,2023-08-12,120.35,Sports,True,13.59
62539,6221,2023-12-16,67.71,Automotive,True,12.78
62540,6221,2022-11-17,120.83,Automotive,False,0.0
62541,6221,2022-11-17,173.21,Automotive,False,0.0
62542,6222,2019-02-22,49.97,Sports,False,0.0
62543,6222,2023-12-04,72.71,Grocery,False,0.0
62544,6222,2022-12-07,27.02,Toys,True,5.75
62545,6222,2021-11-16,46.0,Home,False,0.0
62546,6222,2021-11-23,30.78,Electronics,True,39.8
62547,6222,2023-11-01,14.21,Beauty,False,0.0
62548,6222,2023-08-01,16.54,Electronics,True,12.48
62549,6222,2021-02-14,11.73,Beauty,False,0.0
62550,6222,2020-07-23,24.43,Grocery,False,0.0
62551,6222,2022-11-22,76.87,Automotive,True,40.4
62552,6222,2023-12-23,27.44,Toys,True,28.82
62553,6223,2020-07-12,39.39,Sports,False,0.0
62554,6223,2022-07-27,51.25,Home,False,0.0
62555,6223,2021-11-15,22.02,Home,False,0.0
62556,6223,2021-05-26,62.59,Clothing,True,6.63
62557,6223,2022-11-22,148.74,Sports,False,0.0
62558,6223,2019-05-01,51.36,Books,True,40.45
62559,6223,2019-10-27,241.19,Toys,False,0.0
62560,6223,2019-10-04,47.3,Sports,True,31.22
62561,6223,2021-03-09,94.52,Beauty,False,0.0
62562,6224,2022-04-17,69.25,Clothing,False,0.0
62563,6224,2022-09-10,58.55,Automotive,False,0.0
62564,6224,2021-12-05,21.72,Sports,True,12.11
62565,6224,2022-01-08,42.17,Beauty,False,0.0
62566,6224,2020-05-03,38.44,Clothing,True,44.62
62567,6224,2019-06-26,52.57,Beauty,True,24.37
62568,6224,2023-11-10,111.03,Books,True,43.36
62569,6224,2020-04-07,153.73,Clothing,False,0.0
62570,6224,2021-08-28,17.56,Home,True,42.53
62571,6224,2023-11-26,45.85,Clothing,True,47.76
62572,6224,2023-06-27,55.66,Toys,False,0.0
62573,6225,2022-12-18,126.32,Clothing,False,0.0
62574,6225,2019-12-06,42.43,Books,False,0.0
62575,6225,2022-03-18,145.41,Automotive,True,33.18
62576,6225,2023-04-07,93.61,Home,True,15.28
62577,6225,2019-11-18,45.81,Jewelry,True,12.62
62578,6225,2020-11-11,47.01,Automotive,False,0.0
62579,6225,2020-04-06,44.05,Grocery,False,0.0
62580,6225,2019-07-02,156.27,Jewelry,False,0.0
62581,6225,2022-11-08,81.17,Electronics,False,0.0
62582,6225,2020-11-07,35.46,Automotive,False,0.0
62583,6226,2022-05-27,27.89,Sports,True,35.48
62584,6226,2021-03-27,81.34,Automotive,False,0.0
62585,6226,2020-04-04,56.84,Sports,True,45.5
62586,6226,2020-06-12,112.26,Beauty,False,0.0
62587,6226,2019-11-06,68.57,Clothing,False,0.0
62588,6226,2022-09-18,48.03,Toys,False,0.0
62589,6226,2021-07-27,35.8,Sports,False,0.0
62590,6226,2022-05-22,84.23,Sports,False,0.0
62591,6226,2019-11-03,22.97,Electronics,True,31.29
62592,6226,2021-08-24,29.41,Clothing,False,0.0
62593,6227,2019-12-21,105.63,Grocery,True,6.96
62594,6227,2022-07-22,373.26,Electronics,False,0.0
62595,6227,2019-08-12,88.86,Beauty,False,0.0
62596,6227,2021-11-03,43.13,Jewelry,False,0.0
62597,6227,2019-08-04,19.97,Books,False,0.0
62598,6227,2022-11-21,65.44,Jewelry,False,0.0
62599,6227,2020-10-27,54.75,Sports,False,0.0
62600,6228,2019-10-18,73.11,Grocery,False,0.0
62601,6228,2022-07-22,62.6,Electronics,True,14.93
62602,6228,2022-11-02,54.68,Clothing,True,29.12
62603,6228,2019-03-14,56.66,Beauty,True,33.09
62604,6228,2021-06-27,51.52,Beauty,True,11.15
62605,6228,2023-07-13,49.82,Home,False,0.0
62606,6228,2021-04-21,17.02,Home,False,0.0
62607,6228,2023-03-04,65.77,Sports,False,0.0
62608,6228,2021-11-13,19.61,Toys,False,0.0
62609,6229,2022-12-18,21.72,Clothing,True,29.78
62610,6229,2019-07-08,40.15,Home,False,0.0
62611,6229,2020-04-16,113.49,Toys,False,0.0
62612,6229,2020-07-17,42.87,Sports,False,0.0
62613,6229,2023-10-18,33.51,Beauty,False,0.0
62614,6229,2021-01-21,18.21,Beauty,True,38.1
62615,6229,2021-10-03,25.19,Home,True,10.06
62616,6229,2020-11-08,31.98,Jewelry,False,0.0
62617,6229,2020-02-19,43.04,Beauty,False,0.0
62618,6229,2023-11-02,23.43,Grocery,True,36.47
62619,6229,2020-11-20,33.61,Automotive,True,41.18
62620,6230,2022-12-05,12.79,Grocery,False,0.0
62621,6230,2023-12-23,33.15,Books,False,0.0
62622,6230,2022-11-05,454.83,Beauty,False,0.0
62623,6230,2023-07-10,44.86,Clothing,True,9.95
62624,6230,2021-07-27,34.81,Sports,False,0.0
62625,6230,2020-04-19,71.7,Automotive,False,0.0
62626,6230,2019-06-17,102.47,Books,False,0.0
62627,6230,2019-01-24,37.55,Home,False,0.0
62628,6230,2019-05-24,49.29,Electronics,True,16.35
62629,6230,2020-11-18,406.37,Home,False,0.0
62630,6231,2019-11-10,33.86,Home,False,0.0
62631,6231,2020-02-10,95.59,Grocery,False,0.0
62632,6231,2023-11-05,32.91,Clothing,False,0.0
62633,6231,2019-10-12,20.85,Clothing,False,0.0
62634,6231,2022-08-05,128.05,Books,True,46.64
62635,6231,2022-04-08,163.87,Clothing,False,0.0
62636,6231,2021-11-21,75.08,Automotive,False,0.0
62637,6231,2021-12-07,97.51,Electronics,True,9.34
62638,6231,2019-03-24,55.52,Electronics,False,0.0
62639,6231,2021-12-27,91.66,Home,False,0.0
62640,6231,2023-10-28,73.22,Clothing,True,36.84
62641,6231,2022-09-09,75.88,Toys,True,47.66
62642,6231,2023-11-09,49.09,Jewelry,False,0.0
62643,6231,2021-02-21,43.41,Automotive,False,0.0
62644,6231,2019-08-21,63.71,Electronics,False,0.0
62645,6232,2020-09-17,18.79,Electronics,False,0.0
62646,6232,2023-09-09,37.94,Automotive,False,0.0
62647,6232,2019-08-24,26.81,Toys,False,0.0
62648,6232,2019-09-23,50.4,Grocery,True,47.19
62649,6232,2020-01-12,31.98,Beauty,False,0.0
62650,6232,2019-02-05,41.31,Beauty,False,0.0
62651,6232,2021-08-10,47.35,Beauty,False,0.0
62652,6232,2022-06-11,11.99,Grocery,False,0.0
62653,6232,2019-01-21,23.23,Grocery,False,0.0
62654,6233,2022-10-17,39.77,Books,False,0.0
62655,6233,2021-10-22,131.98,Toys,False,0.0
62656,6233,2020-08-03,18.81,Books,False,0.0
62657,6233,2022-01-28,31.28,Home,True,17.71
62658,6233,2020-12-13,13.09,Automotive,True,9.39
62659,6233,2022-10-14,25.71,Home,False,0.0
62660,6233,2022-10-18,19.54,Books,False,0.0
62661,6233,2019-02-09,19.96,Jewelry,False,0.0
62662,6234,2022-11-19,75.87,Clothing,False,0.0
62663,6234,2021-05-03,97.64,Books,False,0.0
62664,6234,2021-04-15,72.11,Home,False,0.0
62665,6234,2022-10-06,37.04,Clothing,False,0.0
62666,6234,2023-10-15,33.44,Automotive,True,17.26
62667,6234,2020-10-27,37.42,Books,False,0.0
62668,6234,2019-09-03,39.67,Sports,False,0.0
62669,6234,2019-12-07,50.05,Sports,True,18.82
62670,6234,2021-05-03,98.15,Jewelry,True,14.62
62671,6234,2021-12-15,92.75,Toys,True,10.81
62672,6234,2021-04-14,65.12,Jewelry,True,47.14
62673,6234,2022-10-20,50.83,Automotive,False,0.0
62674,6235,2021-11-24,53.89,Books,True,39.17
62675,6235,2020-10-09,57.27,Beauty,False,0.0
62676,6235,2021-05-15,24.62,Jewelry,False,0.0
62677,6235,2021-05-25,97.89,Automotive,True,42.17
62678,6235,2021-05-06,36.21,Electronics,False,0.0
62679,6235,2020-12-21,48.07,Automotive,False,0.0
62680,6235,2023-09-05,44.53,Toys,False,0.0
62681,6235,2023-11-04,27.26,Sports,False,0.0
62682,6236,2022-08-10,94.75,Jewelry,False,0.0
62683,6236,2020-11-14,85.42,Automotive,True,14.2
62684,6236,2021-02-06,41.58,Grocery,False,0.0
62685,6236,2022-11-11,133.71,Books,False,0.0
62686,6236,2020-11-09,122.49,Home,False,0.0
62687,6236,2019-05-23,53.59,Jewelry,False,0.0
62688,6236,2022-05-22,55.47,Grocery,False,0.0
62689,6236,2020-01-05,46.28,Beauty,True,25.51
62690,6237,2019-11-19,33.33,Automotive,True,12.92
62691,6237,2022-07-26,62.38,Toys,True,41.93
62692,6237,2019-11-21,55.7,Beauty,False,0.0
62693,6237,2020-02-08,27.31,Sports,False,0.0
62694,6237,2021-11-11,42.89,Home,True,8.21
62695,6237,2019-10-08,52.84,Grocery,False,0.0
62696,6237,2020-12-28,26.31,Clothing,False,0.0
62697,6237,2020-11-05,70.44,Books,False,0.0
62698,6237,2023-03-07,108.85,Grocery,False,0.0
62699,6237,2022-12-07,55.09,Electronics,False,0.0
62700,6237,2022-03-12,53.91,Home,False,0.0
62701,6237,2021-10-03,46.78,Toys,True,5.91
62702,6238,2020-01-25,107.22,Toys,False,0.0
62703,6238,2022-02-10,37.89,Sports,True,23.94
62704,6238,2019-11-01,25.48,Jewelry,False,0.0
62705,6238,2021-06-16,58.6,Automotive,True,8.55
62706,6238,2022-12-17,33.28,Toys,False,0.0
62707,6238,2019-07-24,10.07,Beauty,True,14.46
62708,6238,2020-04-17,44.78,Jewelry,False,0.0
62709,6238,2019-11-26,40.13,Automotive,False,0.0
62710,6238,2019-09-07,46.99,Jewelry,False,0.0
62711,6238,2023-12-26,46.15,Electronics,True,41.63
62712,6239,2023-05-16,51.32,Jewelry,False,0.0
62713,6239,2020-11-15,22.3,Electronics,False,0.0
62714,6239,2020-09-05,12.48,Sports,False,0.0
62715,6239,2020-12-27,28.52,Sports,False,0.0
62716,6239,2019-05-16,25.99,Electronics,False,0.0
62717,6239,2023-11-01,20.45,Jewelry,False,0.0
62718,6239,2020-12-04,19.34,Toys,False,0.0
62719,6240,2021-09-05,39.19,Grocery,True,41.03
62720,6240,2020-05-18,11.0,Automotive,False,0.0
62721,6240,2023-07-05,69.46,Books,False,0.0
62722,6240,2020-09-06,32.97,Electronics,False,0.0
62723,6240,2019-12-10,43.8,Sports,False,0.0
62724,6240,2020-02-11,57.28,Home,True,48.85
62725,6240,2019-02-15,36.84,Sports,False,0.0
62726,6240,2021-11-08,33.33,Toys,True,37.04
62727,6240,2023-05-23,132.82,Sports,False,0.0
62728,6240,2020-04-18,40.24,Beauty,True,40.5
62729,6240,2021-03-19,33.12,Automotive,True,46.38
62730,6240,2020-09-07,25.67,Automotive,True,33.66
62731,6241,2021-12-25,135.74,Jewelry,True,25.36
62732,6241,2023-07-17,55.92,Jewelry,False,0.0
62733,6241,2021-11-08,127.17,Automotive,False,0.0
62734,6241,2023-07-05,166.6,Grocery,True,21.22
62735,6241,2020-10-25,72.13,Home,True,16.9
62736,6241,2022-12-04,192.64,Toys,True,21.03
62737,6241,2022-09-04,88.22,Toys,False,0.0
62738,6242,2020-12-20,65.23,Toys,False,0.0
62739,6242,2022-12-04,81.86,Sports,False,0.0
62740,6242,2022-03-23,31.69,Books,True,38.82
62741,6242,2020-03-23,136.26,Clothing,False,0.0
62742,6242,2023-11-10,42.45,Home,True,22.62
62743,6242,2021-07-22,93.99,Automotive,False,0.0
62744,6242,2021-03-11,54.35,Toys,False,0.0
62745,6242,2022-11-22,113.93,Home,True,33.53
62746,6242,2019-10-18,61.0,Electronics,True,35.85
62747,6243,2020-08-09,58.49,Jewelry,False,0.0
62748,6243,2021-09-14,42.94,Home,False,0.0
62749,6243,2021-08-02,334.38,Grocery,False,0.0
62750,6243,2020-12-25,15.63,Toys,True,22.6
62751,6243,2023-07-20,19.35,Jewelry,True,25.56
62752,6243,2023-05-14,32.24,Books,True,16.86
62753,6243,2022-08-04,14.04,Jewelry,False,0.0
62754,6243,2019-05-23,48.62,Electronics,False,0.0
62755,6244,2022-11-22,65.9,Jewelry,True,12.36
62756,6244,2020-12-18,17.81,Automotive,True,13.09
62757,6244,2022-12-24,19.14,Clothing,True,27.06
62758,6244,2019-05-13,19.36,Clothing,True,30.0
62759,6244,2021-03-05,28.67,Home,True,45.45
62760,6244,2019-11-06,31.44,Home,True,42.74
62761,6244,2022-11-16,15.8,Electronics,False,0.0
62762,6245,2019-11-26,23.24,Home,True,37.83
62763,6245,2019-12-23,51.8,Clothing,False,0.0
62764,6245,2022-04-07,36.76,Beauty,False,0.0
62765,6245,2021-05-14,27.51,Clothing,True,44.66
62766,6245,2021-09-03,36.5,Home,False,0.0
62767,6245,2023-12-15,62.14,Automotive,False,0.0
62768,6245,2021-11-06,22.2,Beauty,False,0.0
62769,6245,2022-06-07,39.86,Clothing,True,31.42
62770,6245,2020-11-25,35.34,Books,False,0.0
62771,6245,2023-05-19,72.39,Sports,False,0.0
62772,6246,2023-11-25,42.27,Automotive,False,0.0
62773,6246,2022-01-27,14.99,Toys,True,8.91
62774,6246,2021-08-17,20.96,Electronics,True,36.69
62775,6246,2020-01-16,15.08,Beauty,False,0.0
62776,6246,2019-02-21,43.96,Toys,True,13.69
62777,6246,2023-07-09,80.5,Clothing,False,0.0
62778,6246,2021-11-17,110.54,Sports,True,12.79
62779,6246,2019-09-05,36.66,Beauty,False,0.0
62780,6246,2019-01-23,31.67,Home,False,0.0
62781,6246,2020-08-13,25.51,Books,False,0.0
62782,6246,2022-10-08,115.98,Grocery,False,0.0
62783,6247,2023-11-04,43.12,Electronics,True,16.4
62784,6247,2023-10-16,12.5,Electronics,False,0.0
62785,6247,2019-04-06,44.03,Automotive,True,45.6
62786,6247,2020-01-12,24.95,Grocery,True,32.92
62787,6247,2022-02-27,24.52,Grocery,False,0.0
62788,6247,2019-02-15,58.28,Grocery,False,0.0
62789,6247,2021-01-25,44.39,Beauty,False,0.0
62790,6248,2020-09-16,29.09,Clothing,True,9.58
62791,6248,2020-12-28,45.06,Jewelry,True,36.72
62792,6248,2021-11-22,27.34,Electronics,True,17.35
62793,6248,2022-08-28,29.58,Electronics,False,0.0
62794,6248,2022-04-26,40.75,Books,False,0.0
62795,6248,2022-11-06,7.39,Home,False,0.0
62796,6248,2019-11-06,61.74,Home,False,0.0
62797,6248,2020-11-10,46.75,Sports,True,29.15
62798,6248,2019-01-23,19.64,Electronics,False,0.0
62799,6248,2020-01-01,46.6,Grocery,False,0.0
62800,6249,2019-11-08,87.88,Books,True,42.63
62801,6249,2023-10-14,130.88,Toys,False,0.0
62802,6249,2019-12-20,32.16,Grocery,False,0.0
62803,6249,2022-11-27,96.06,Automotive,True,32.04
62804,6249,2019-02-15,90.01,Toys,False,0.0
62805,6249,2021-04-18,40.94,Books,True,26.3
62806,6249,2021-12-28,55.98,Home,False,0.0
62807,6249,2021-12-26,33.65,Sports,False,0.0
62808,6249,2023-04-09,168.06,Grocery,False,0.0
62809,6249,2021-12-02,43.21,Toys,False,0.0
62810,6249,2022-06-10,29.57,Automotive,False,0.0
62811,6249,2020-03-16,53.27,Toys,True,23.12
62812,6250,2021-11-16,116.86,Sports,False,0.0
62813,6250,2019-04-12,23.36,Toys,False,0.0
62814,6250,2021-07-02,51.01,Books,False,0.0
62815,6250,2020-06-13,34.72,Clothing,True,41.84
62816,6250,2023-12-23,37.58,Electronics,True,45.39
62817,6250,2020-11-19,21.95,Books,False,0.0
62818,6250,2020-12-17,25.88,Home,False,0.0
62819,6250,2021-02-16,35.76,Books,False,0.0
62820,6250,2022-01-13,54.07,Books,True,34.96
62821,6250,2020-12-14,28.96,Automotive,True,9.51
62822,6250,2021-10-17,21.41,Beauty,True,32.14
62823,6251,2019-10-04,19.38,Toys,False,0.0
62824,6251,2023-04-13,23.27,Books,False,0.0
62825,6251,2021-01-23,88.55,Grocery,False,0.0
62826,6251,2019-05-02,24.59,Sports,False,0.0
62827,6251,2020-11-08,23.49,Grocery,False,0.0
62828,6251,2022-01-20,91.03,Books,True,15.42
62829,6251,2021-02-22,43.92,Electronics,True,49.92
62830,6251,2020-07-12,28.81,Beauty,True,49.51
62831,6251,2022-11-04,16.97,Automotive,False,0.0
62832,6251,2020-06-18,39.24,Beauty,False,0.0
62833,6252,2019-11-03,70.94,Automotive,True,26.3
62834,6252,2022-11-02,69.89,Home,False,0.0
62835,6252,2022-03-07,51.05,Clothing,True,11.76
62836,6252,2023-03-10,56.35,Jewelry,False,0.0
62837,6252,2022-04-04,14.98,Sports,False,0.0
62838,6252,2023-04-13,76.03,Toys,False,0.0
62839,6252,2022-11-02,41.43,Beauty,True,9.13
62840,6252,2023-01-16,43.23,Jewelry,False,0.0
62841,6252,2023-11-17,48.22,Jewelry,False,0.0
62842,6252,2022-10-03,46.39,Sports,True,49.62
62843,6253,2019-08-01,48.47,Automotive,True,7.13
62844,6253,2019-12-10,42.84,Home,False,0.0
62845,6253,2019-06-26,41.96,Home,True,20.07
62846,6253,2023-10-09,72.65,Toys,False,0.0
62847,6253,2023-01-28,47.74,Books,True,42.64
62848,6253,2021-12-01,20.15,Clothing,False,0.0
62849,6253,2022-11-27,39.04,Home,False,0.0
62850,6253,2023-11-26,52.82,Clothing,False,0.0
62851,6253,2023-12-16,64.06,Home,True,26.23
62852,6253,2022-12-07,65.37,Beauty,True,10.87
62853,6253,2022-12-07,39.31,Beauty,True,37.1
62854,6253,2020-10-28,52.65,Automotive,False,0.0
62855,6253,2020-12-08,61.73,Automotive,False,0.0
62856,6253,2022-10-21,93.7,Jewelry,False,0.0
62857,6253,2021-07-14,34.8,Automotive,False,0.0
62858,6254,2023-11-10,26.66,Books,True,29.41
62859,6254,2019-08-03,51.72,Jewelry,False,0.0
62860,6254,2021-07-28,11.25,Home,False,0.0
62861,6254,2019-12-15,107.19,Books,False,0.0
62862,6254,2019-11-11,27.41,Electronics,True,22.72
62863,6254,2022-02-26,50.43,Grocery,False,0.0
62864,6254,2020-03-21,23.52,Automotive,True,6.19
62865,6254,2021-08-16,43.41,Clothing,True,27.43
62866,6254,2021-05-20,41.88,Toys,True,15.51
62867,6255,2019-11-08,69.25,Clothing,True,29.88
62868,6255,2021-05-08,30.07,Home,False,0.0
62869,6255,2019-08-22,120.86,Beauty,False,0.0
62870,6255,2023-11-04,25.33,Grocery,False,0.0
62871,6255,2020-06-13,153.7,Electronics,False,0.0
62872,6255,2021-08-16,54.57,Sports,False,0.0
62873,6255,2022-10-14,59.92,Grocery,False,0.0
62874,6255,2021-02-01,46.62,Electronics,True,38.67
62875,6255,2023-11-07,19.9,Grocery,False,0.0
62876,6256,2021-11-20,45.55,Grocery,False,0.0
62877,6256,2020-01-12,37.31,Jewelry,True,28.81
62878,6256,2023-02-15,54.52,Home,True,38.03
62879,6256,2022-01-24,22.75,Toys,False,0.0
62880,6256,2019-11-07,9.69,Toys,True,38.7
62881,6256,2023-06-28,41.92,Beauty,True,12.37
62882,6256,2019-11-13,20.3,Toys,False,0.0
62883,6257,2019-11-02,43.3,Grocery,False,0.0
62884,6257,2022-09-02,51.71,Beauty,False,0.0
62885,6257,2023-01-26,90.88,Jewelry,True,30.45
62886,6257,2019-10-28,31.55,Grocery,False,0.0
